timestamp,open,high,low,close,volume,returns,log_returns,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower,bb_width,stoch_k,stoch_d,atr_14,volume_sma_20,volume_ratio,price_range,gap_up,gap_down,volume_ma_20,hour,day_of_week,month,future_return_1h,future_return_4h,future_return_24h,direction_1h,direction_4h,direction_24h
2025-09-30 01:00:00,114525.97,114792.0,114255.38,114500.31,766.2566,-0.0002240539853101131,-0.00022407908915409399,114340.956,114363.82185590442,114190.747,114092.76716781869,113345.28150000001,113484.03412750243,111541.8092,112510.32834380963,82.70221665145263,778.6192363125301,757.9650461947448,20.654190117785333,113345.28150000001,1064.6522371637695,115474.58597432755,111215.97702567247,0.03757200028353255,89.90950414080817,92.75464437662909,553.7535714285696,716.811071,1.0689798623380917,0.004686624865906436,0.0,0.0,716.811071,1,1,9,-0.00038733519586098275,-0.0013041917737309228,2.2108162214345972e-05,0,0,1
2025-09-30 02:00:00,114500.32,114583.19,114360.0,114455.96,385.99253,-0.00038733519586098275,-0.00038741022951403444,114396.802,114394.53457063505,114273.728,114158.8046003056,113486.43800000001,113577.16387317772,111638.7722,112598.02799496108,83.46386320762471,758.0546097565675,757.9829591116388,0.07165064492869533,113486.43800000001,1011.4818929753756,115509.40178595076,111463.47421404926,0.03565119888511699,88.37529490718664,90.05420127282248,528.624285714284,719.383976,0.5365598107233904,0.0019500076710728066,8.733600816725496e-08,-8.733600816725496e-08,719.383976,2,1,9,-0.0006952018925009407,-0.001234486082646008,-6.281500727825055e-05,0,0,0
2025-09-30 03:00:00,114455.96,114514.5,114303.06,114376.39,388.27883,-0.0006952018925009407,-0.0006954436573933768,114434.11799999999,114388.48638041914,114306.976,114198.36674477629,113611.95999999999,113653.7010409689,111739.22659999998,112677.72098175669,72.88223346210486,727.04486477506,751.7952837237124,-24.750418948652396,113611.95999999999,953.931878043496,115519.82375608699,111704.096243913,0.033585614685056005,73.558172529409,83.94765719246794,430.2457142857124,695.3333725,0.5584067231002925,0.001848633271254691,0.0,0.0,695.3333725,3,1,9,-0.0024896746610030274,-0.0014830388217495216,-6.857165382330443e-05,0,0,0
2025-09-30 04:00:00,114376.39,114376.4,114091.62,114091.63,355.43204,-0.0024896746610030274,-0.0024927790546524363,114390.052,114289.53425356679,114315.26000000001,114178.9595972459,113711.554,113695.61686421486,111832.1082,112740.72924007844,51.46022458807101,672.0901066153456,735.8541318119409,-63.7640251965953,113711.554,889.5492489275709,115490.65249785515,111932.45550214486,0.031291428799841085,47.821584491827366,69.91835064280768,378.3478571428558,673.7061355,0.5275772644347544,0.002496063909333216,0.0,0.0,673.7061355,4,1,9,-0.0016445553455587403,-0.0014044672872137176,7.606987581455782e-05,0,0,1
2025-09-30 05:00:00,114091.63,114205.17,113827.24,113904.0,698.31455,-0.0016445553455587403,-0.0016459091111329042,114265.65800000001,114161.02283567138,114279.10500000001,114128.96595963124,113801.209,113715.55251323903,111921.4682,112792.29253128226,52.25691520042444,606.6171655711951,710.0065874588782,-103.38942188768317,113801.209,806.1879535908392,115413.58490718168,112188.83309281833,0.02833670962461699,33.84292163962247,51.74089288695294,373.8378571428548,685.6103015,1.018529838994842,0.0033179695181906957,0.0,0.0,685.6103015,5,1,9,-0.00010851243152132373,-0.002469548899861951,0.0002469760002435095,0,0,1
2025-09-30 06:00:00,113904.0,114084.22,113838.41,113891.64,527.62041,-0.00010851243152132373,-0.00010851831942116513,114143.924,114071.22855709572,114242.44000000002,114085.81509056066,113891.28199999998,113732.39125098882,112011.98300000001,112840.77458553371,57.44908896034294,547.4305588463612,677.4912296683791,-130.06067082201787,113891.28199999998,698.386709877049,115288.05541975408,112494.50858024588,0.024528188553608516,32.92208663001176,38.195530920487194,359.0385714285689,688.185173,0.7666837803260839,0.002158279571705155,0.0,0.0,688.185173,6,1,9,-0.001689412848914995,-0.002128718167351079,0.0001376548545553626,0,0,1
2025-09-30 07:00:00,113891.64,113994.61,113585.0,113699.23,745.45417,-0.001689412848914995,-0.0016908415161012388,113992.57800000001,113947.22903804673,114194.69000000002,114015.5259665598,113971.24349999998,113729.22136947517,112098.83899999998,112878.4490756245,38.92900274944113,479.6595554998785,637.9247467988914,-158.26519129901294,113971.24349999998,560.4252084782578,115092.0939169565,112850.39308304347,0.019669003908981887,9.46396023197978,25.40965616720467,338.20642857142644,705.3623335,1.0568386410726878,0.003602574969065319,0.0,0.0,705.3623335,7,1,9,-0.0021753885228598113,-0.0014151943581101611,0.00031096214760644353,0,0,1
2025-09-30 08:00:00,113699.24,113741.37,113350.35,113451.89,653.46315,-0.0021753885228598113,-0.0021777581176223785,113807.678,113782.11602534933,114120.898,113913.04559562882,114042.73000000001,113702.72060828168,112179.6768,112903.49831793016,34.25857877777187,401.59256926098897,590.6581698151031,-189.0656005541141,114042.73000000001,350.6420461476246,114744.01409229526,113341.44590770476,0.012298619864593656,7.04331841986571,16.476455093952417,346.79999999999774,700.8036455,0.932448274486038,0.00344657105315733,8.795134328801721e-08,-8.795134328801721e-08,700.8036455,8,1,9,-0.005904881796151673,-0.0009884362445028994,0.0009735554387863138,0,0,1
2025-09-30 09:00:00,113451.89,113451.89,112731.41,112781.97,995.05591,-0.005904881796151673,-0.005922384545788336,113545.746,113448.73401687916,113967.899,113707.39367422926,114020.464,113614.76506984049,112245.055,112898.21328287043,16.005059439245628,282.9851554189081,529.1234195894103,-246.13826417050223,114020.464,413.6299474349152,114847.72389486984,113193.20410513018,0.01451072668621711,2.4536661829863173,6.320314944943935,359.5271428571411,667.0232555,1.491785933691483,0.0063882551439737745,0.0,0.0,667.0232555,9,1,9,0.001254810498522163,0.0013781883263714045,0.0013275417840405794,1,1,1
2025-09-30 10:00:00,112781.97,113085.23,112656.27,112923.49,721.99583,0.001254810498522163,0.0012540238817964162,113349.644,113273.6526779123,113807.651,113564.86470534276,113964.96199999998,113548.74939090198,112313.3266,112899.30784274398,21.18705532914312,198.01992739840352,462.9025942973097,-264.88266689890617,113964.96199999998,480.8039720435964,114926.56994408718,113003.35405591279,0.01687550150873912,12.511881183483009,7.336288595445012,370.31857142856876,613.5694675,1.176714077611758,0.003798678202382798,0.0,0.0,613.5694675,10,1,9,0.0011646823880486767,0.0014844865606130908,0.0012285632681922065,1,1,1
